TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
3158,7:36 PM,221,Manual,Active,34146.24,-25.78,1190.64,0.29,85.52,141.69,65.37,-5.38,-8.85,1.69,-137.63,176.23,-166.66,67.48,2025-01-01T19:21:27Z,38287.5,43.4945737,5.8978018,3,true
3158,4:01 PM,691,Manual,Inactive,17187.16,27.37,982.06,1.5,-173.22,-143.38,174.09,-0.92,-4.32,7.65,-144.15,78.91,-41.97,17.93,2024-07-19T21:15:45Z,34220.11,58.7542973,16.8555169,14,false
3158,2:13 PM,987,Auto,Active,30495.41,24.38,1080.33,1.2,29.22,89.08,60.15,7.3,7.92,-4.08,93.47,-162.63,79.86,92.29,2024-08-25T13:15:13Z,30942.51,38.4251533,-7.5286618,19,true
3158,2:00 PM,804,Manual,Active,17895.7,16.11,841.25,3.41,-134.46,-42.07,42.58,8.6,1.31,7.59,162.04,133.13,-166.65,67.35,2024-05-11T06:45:55Z,4152.48,6.2958736,101.7296049,1,false
3158,6:24 AM,264,Auto,Inactive,7121.48,-21.02,800.49,1.15,-122.23,66.82,122.18,-2.87,5.11,3.83,119.01,-58.32,164.47,79.17,2024-11-21T02:11:34Z,32858.35,-7.7276103,110.8582722,14,false
3158,9:28 PM,971,Manual,Inactive,38294.54,-7.32,861.27,4.43,-102.98,87.23,2.93,-4.84,-4.12,8.92,111.9,-11.96,130.26,75.93,2024-08-31T12:35:36Z,43842.38,40.343992,123.4454,12,true
3158,11:58 AM,229,Auto,Active,16238.73,28.36,1035.24,1.55,17.72,14.04,127.27,-7.73,-0.56,7.1,141.84,154.17,-21.31,62.95,2024-08-24T08:20:45Z,45137.59,52.0715558,103.8262447,11,false
3158,7:03 AM,317,Auto,Active,40768.48,17.54,965.35,1.5,-107.88,-120.57,33.58,-7.68,-2.75,7.89,-79.57,-14.97,-130.11,13.55,2024-09-14T18:38:12Z,5050.08,52.824354,83.119824,20,true
3158,12:07 PM,515,Manual,Inactive,17522.45,35.44,1140.65,1.84,-111.89,-105.25,127.56,-3.02,-3.42,0.16,-166.6,-24.13,-167.1,32.05,2024-04-14T23:31:09Z,2435.44,-18.9745738,-49.4600885,6,false
3158,9:24 PM,402,Auto,Inactive,38226.52,30.81,1150.83,2.43,-27.51,159.63,-139.43,-3.67,-0.47,5.69,-102.04,-168.81,167.56,12.31,2025-01-13T21:32:23Z,34753.93,40.417358,117.500558,8,false
3158,8:40 PM,681,Auto,Active,48023.36,42.17,1113.04,0.31,59.9,-125.07,-0.93,5.01,7.95,-4.01,-55.58,145.75,-81.36,88.6,2024-09-12T05:44:11Z,12830.73,25.6775595,-100.2596935,14,false
3158,5:17 PM,456,Manual,Active,10320.96,-7.69,1016.27,1.41,154.62,-47.81,165.23,-7.82,1.51,-7.58,-67.92,130.86,-165.54,40.06,2024-09-06T09:51:32Z,12633.2,-6.5397069,110.8463512,18,false
3158,7:10 PM,759,Auto,Inactive,47830.97,-22.4,954.04,3.63,-145.22,122.17,101.17,2.68,7.83,2.06,137.76,-43.5,76.94,86.69,2024-06-28T17:13:29Z,28926.5,56.0956089,27.532459,10,true
3158,12:53 AM,919,Auto,Inactive,26600.93,-22.97,813.46,3.32,57.46,36.34,70.21,6.0,-7.42,-1.55,13.3,155.01,126.94,61.11,2024-10-24T06:03:23Z,35462.65,22.920341,115.789204,19,true
3158,3:02 AM,813,Auto,Active,10924.35,18.39,837.84,1.22,40.87,-3.29,-102.68,-7.87,4.87,3.95,-134.74,41.85,148.39,75.49,2024-06-05T11:38:06Z,27227.21,30.049992,121.159547,12,false
3158,3:27 PM,548,Manual,Inactive,7376.38,-22.73,1175.85,0.36,102.21,110.97,131.55,-9.2,5.97,-4.87,35.35,15.02,106.11,17.16,2024-06-23T04:52:56Z,18795.34,48.6843964,2.2924369,8,true
3158,7:40 AM,322,Auto,Inactive,9519.36,18.02,1057.31,3.46,154.76,-4.0,50.14,-4.99,9.27,-9.38,-109.9,131.0,-35.81,79.96,2024-12-23T08:42:09Z,1890.69,38.0134548,22.7275436,11,true
3158,11:02 PM,613,Manual,Inactive,23530.22,-35.45,989.6,3.21,-38.0,-179.33,-106.85,8.09,0.75,3.77,-120.85,-109.48,143.96,10.11,2024-03-28T17:07:34Z,2101.03,45.3250638,15.6962323,12,false
3158,4:24 AM,208,Manual,Inactive,30115.48,-34.27,1135.45,1.0,28.78,-95.99,77.07,1.13,8.8,-2.07,-83.16,98.31,-103.85,82.07,2024-10-03T18:47:48Z,33664.11,45.052484,4.8398662,5,false
3158,10:01 PM,293,Auto,Inactive,32638.81,-39.37,1014.64,2.69,121.78,63.35,-18.82,-2.09,5.21,3.22,87.04,-106.01,29.81,46.95,2024-08-23T21:18:43Z,5599.43,58.3226908,15.1335348,11,true
3158,3:47 AM,71,Manual,Active,1615.57,47.65,844.5,0.13,123.73,-22.38,134.67,-8.35,8.08,-0.7,-169.8,40.87,-77.19,19.91,2024-03-17T10:13:47Z,41782.09,48.7203863,33.0679837,15,true
3158,11:33 AM,534,Auto,Inactive,45761.64,-11.69,1118.47,0.69,51.59,59.15,-142.24,-8.46,-9.22,-9.49,-176.72,-128.94,99.65,4.67,2025-01-11T09:21:34Z,49160.63,-34.8512671,-58.6754654,3,true
3158,1:20 AM,733,Manual,Active,35769.24,46.63,876.39,2.09,-4.04,31.92,27.38,-8.96,-3.03,8.28,144.15,-44.17,-13.45,66.29,2024-11-03T14:53:03Z,6905.59,45.3401583,104.0061889,9,true
3158,8:38 PM,721,Auto,Active,18854.85,-21.83,1095.34,0.7,-81.96,144.66,-59.36,-5.96,-3.17,8.36,-88.16,-132.42,7.76,23.94,2024-10-29T16:13:01Z,11729.7,26.006775,104.512603,20,false
3158,10:15 PM,764,Auto,Inactive,16042.0,-38.45,1024.17,1.35,-63.74,-165.3,171.16,5.25,-6.1,-5.54,76.99,45.54,171.72,91.82,2024-03-22T04:29:23Z,11450.32,32.4464635,62.1454133,7,false
3158,11:18 PM,783,Manual,Inactive,20980.77,14.38,1016.25,4.32,145.06,-116.89,65.25,0.71,-3.66,-4.88,64.97,69.07,153.71,62.29,2024-08-11T19:02:11Z,6899.33,26.0799319,-80.298025,18,true
3158,9:31 PM,934,Auto,Inactive,15059.32,-49.73,892.71,1.37,-179.83,57.2,90.69,-6.21,9.16,2.91,-127.58,165.01,100.51,36.02,2024-02-04T22:41:31Z,18907.6,48.8168007,2.6402346,17,true
3158,4:57 PM,708,Manual,Active,10200.04,17.09,811.94,4.27,110.02,-19.91,-56.63,-5.04,6.33,-3.73,100.27,-93.92,145.29,23.29,2024-11-24T20:22:55Z,37121.43,55.889724,60.7444752,17,true
3158,5:32 PM,772,Manual,Inactive,20480.42,-41.5,1182.32,1.37,134.83,31.27,0.44,8.84,2.88,1.1,56.79,56.99,-67.8,70.46,2024-04-18T08:18:51Z,17491.68,55.0218,82.202,12,true
3158,10:09 PM,681,Manual,Active,48513.32,-8.11,857.59,2.3,-127.98,-16.02,108.06,5.59,-4.86,6.81,135.14,-20.32,148.56,5.8,2024-03-21T07:50:28Z,48271.24,24.722747,118.152148,5,false
3158,2:17 AM,538,Manual,Active,9118.27,-5.75,866.66,0.54,33.72,-165.5,-54.77,3.01,3.58,-1.73,-163.84,-31.41,-26.2,46.23,2024-06-26T09:17:46Z,15257.85,44.5043184,20.2873726,9,true
3158,6:06 PM,562,Auto,Active,22677.23,-40.99,1180.39,1.36,-29.59,40.25,-173.93,5.68,7.36,2.44,-8.13,17.2,111.37,58.85,2024-06-29T11:48:09Z,46330.54,14.7575652,-88.1132737,6,true
3158,12:36 AM,406,Auto,Inactive,42330.16,-48.7,834.48,4.26,-124.62,-141.69,89.01,2.36,7.34,-0.92,-30.81,-22.4,100.64,90.82,2024-11-17T09:19:19Z,7919.04,22.2092,113.296467,6,true
3158,2:01 PM,977,Manual,Inactive,40483.34,-1.38,1192.9,2.11,-5.8,-103.17,49.46,-7.99,-4.06,4.2,127.66,85.51,-134.34,47.36,2024-03-29T16:29:28Z,17463.04,31.345009,115.809852,2,false
3158,12:33 PM,726,Auto,Active,27624.11,-29.28,842.05,1.14,102.99,-123.03,-56.89,-6.3,0.7,3.23,-99.58,-19.58,-82.05,87.11,2024-12-23T01:46:38Z,13234.06,-8.5453,115.0752,4,false
3158,4:11 AM,608,Manual,Inactive,41280.37,-12.67,1182.06,4.57,20.09,-169.28,100.15,-2.22,3.75,2.3,164.57,-116.03,-82.14,72.3,2024-03-21T17:33:33Z,24442.37,-31.0510939,30.2046941,10,false
3158,11:32 PM,124,Manual,Active,17714.2,36.17,1113.85,4.82,-175.22,86.94,-33.73,9.64,8.33,-0.75,161.09,-91.06,-45.64,56.3,2024-08-21T00:52:15Z,18304.04,36.61922,69.62805,18,false
3158,3:30 AM,412,Auto,Active,10486.57,27.26,997.98,3.13,96.79,156.88,-48.57,-4.09,4.62,3.97,61.87,129.76,8.4,62.28,2024-07-04T19:27:08Z,20443.37,35.9594106,38.9981052,9,true
3158,5:17 AM,677,Auto,Inactive,36831.48,-20.88,821.27,4.32,56.41,-28.59,-93.9,-3.03,6.3,-7.08,44.84,134.95,-25.4,2.6,2024-09-21T13:18:20Z,49351.39,44.3287491,-76.1635651,10,false
3158,10:46 AM,376,Auto,Inactive,17504.69,-20.41,1187.87,5.0,119.91,22.11,-6.27,-0.73,-1.19,-1.88,23.42,134.85,-54.56,83.67,2024-11-16T23:45:07Z,44001.44,46.2286,-73.01917,1,true
3158,1:04 PM,385,Auto,Inactive,34482.41,24.92,803.72,4.89,-64.2,17.33,160.36,4.84,9.16,-4.47,93.1,-9.88,-2.73,18.75,2025-01-12T18:02:08Z,48326.17,-30.1647807,-53.5608275,14,true
3158,3:58 AM,964,Auto,Active,28324.89,-20.7,1134.3,2.77,72.35,-105.16,-48.32,-7.38,-5.56,6.23,22.74,150.32,-143.34,24.71,2025-01-11T05:14:51Z,31569.49,13.691158,99.8543504,11,false
3158,1:42 AM,422,Manual,Inactive,31807.28,-21.97,888.18,0.93,177.86,5.95,113.59,-6.27,3.44,-1.36,-33.37,76.49,110.67,14.35,2024-02-24T21:23:58Z,9604.39,10.4228104,122.9137477,4,false
3158,4:06 AM,242,Manual,Inactive,44582.88,-5.4,1154.03,4.35,81.05,163.36,-94.6,-4.31,-7.76,7.95,-60.13,10.49,-54.62,24.73,2024-11-28T23:32:25Z,47744.97,48.35874,118.14065,15,true
3158,7:13 PM,876,Manual,Active,25454.83,40.01,964.38,4.95,86.01,69.47,-126.74,-5.68,-0.93,2.53,-106.32,52.11,130.11,75.16,2024-12-16T02:38:04Z,7605.61,-7.0345626,107.9836107,7,false
3158,9:41 AM,208,Auto,Inactive,41250.82,-15.93,1162.38,2.48,15.19,10.8,1.69,-8.68,7.76,-2.59,-145.47,94.37,-158.42,7.06,2024-09-04T23:49:12Z,17706.46,41.5088439,-8.2522306,15,true
3158,4:26 PM,181,Manual,Inactive,8982.76,-18.44,1104.22,4.3,-138.02,-43.18,169.98,0.78,-1.27,4.49,48.68,92.17,-143.33,30.73,2024-09-28T13:40:18Z,9070.56,48.8373554,2.2682399,20,true
3158,4:12 PM,940,Manual,Inactive,11322.93,39.35,900.12,1.94,43.36,106.29,65.91,5.58,-9.14,-5.43,-135.34,97.29,164.59,42.26,2024-11-02T17:27:18Z,48783.05,61.5715454,31.4869341,8,false
3158,7:59 AM,888,Auto,Inactive,32017.58,6.77,874.61,1.87,31.08,-155.42,-13.69,4.33,3.34,-3.96,-39.14,14.7,-64.05,17.98,2024-03-21T17:14:30Z,42628.52,-8.6020564,116.435616,6,true
3158,11:50 PM,863,Auto,Inactive,27713.88,49.96,968.04,0.87,33.47,163.19,-57.16,0.79,-4.83,1.98,-99.81,33.52,-136.41,55.14,2025-01-14T15:56:28Z,387.91,43.516667,109.116667,3,false
3158,2:34 AM,674,Manual,Inactive,28324.38,-30.74,1084.34,4.3,-81.38,53.39,137.15,-4.41,-5.76,-2.26,-145.29,36.68,-126.64,24.78,2024-01-26T13:44:34Z,16784.06,47.0505635,15.4828066,2,false
3158,3:14 AM,391,Manual,Active,47039.96,-41.73,1117.97,4.68,168.64,-64.47,40.38,-0.59,-4.93,3.67,-24.11,-49.23,-97.29,49.76,2024-06-28T17:48:27Z,48071.18,28.730583,107.084012,13,false
3158,11:51 AM,666,Manual,Active,22547.33,33.89,1139.06,1.2,-5.9,53.31,-137.35,-1.1,-7.0,-0.32,162.51,-124.53,-26.5,1.56,2024-04-25T21:33:02Z,44208.33,34.497578,113.798718,13,true
3158,3:16 PM,239,Manual,Active,34489.3,-19.73,964.91,3.35,-67.18,137.72,141.5,-5.13,5.06,-0.8,-138.03,-127.87,-80.67,1.62,2024-08-14T21:10:54Z,11147.1,-31.3964785,-52.6787852,16,false
3158,12:01 AM,461,Manual,Inactive,47738.76,-10.74,963.9,4.84,111.25,-35.96,-159.67,-4.83,3.93,-8.63,58.6,164.58,24.12,79.2,2024-08-26T04:08:18Z,45561.26,-11.4389649,34.0084395,1,false
3158,3:21 AM,65,Manual,Inactive,38705.94,31.6,1163.72,2.72,39.59,113.86,-134.62,-1.06,-1.54,9.45,134.69,178.78,-80.72,27.48,2024-09-07T10:55:03Z,14214.26,48.5902942,23.3746272,10,false
3158,3:18 AM,947,Manual,Active,46853.9,-14.64,973.22,3.73,42.55,-56.84,-90.77,4.95,-0.62,-6.03,125.76,-162.6,164.67,21.42,2024-10-09T15:15:15Z,40226.13,62.0893368,28.9160917,12,true
3158,11:03 AM,570,Manual,Inactive,2209.19,36.93,822.18,1.13,-83.22,128.14,170.22,2.09,-9.0,-4.22,155.67,177.55,68.44,90.07,2024-03-09T19:17:15Z,16647.79,25.49872,119.790168,12,true
3158,11:09 AM,440,Manual,Active,29419.56,-8.18,865.96,1.4,118.48,50.65,177.99,1.64,8.8,8.22,-42.64,38.44,-17.31,15.23,2024-09-20T19:47:24Z,380.94,29.724692,113.900628,0,false
3158,9:04 AM,83,Auto,Active,11637.0,-28.59,993.6,3.38,-105.16,-133.5,-30.42,2.56,7.82,8.52,173.77,122.4,-34.24,40.81,2024-02-03T08:21:33Z,45508.67,46.2141844,16.9151602,9,false
3158,12:49 PM,157,Auto,Active,22120.36,-8.67,978.33,2.01,-18.38,135.21,145.01,-0.93,7.59,3.9,-112.45,64.41,63.13,55.88,2024-03-04T11:28:56Z,6942.99,12.6836578,100.901604,16,true
3158,7:18 PM,40,Auto,Active,21295.17,21.03,1062.08,1.14,-176.97,132.89,102.33,6.86,6.95,1.99,-78.59,-99.25,-68.63,42.26,2024-08-17T00:34:26Z,43468.04,35.662808,140.164927,4,true
3158,6:39 PM,347,Auto,Active,20177.05,41.24,807.87,0.92,15.3,-164.95,-125.24,7.1,-7.37,2.77,111.0,122.91,-6.72,10.56,2024-07-25T15:34:06Z,42804.26,-7.6374665,112.8880068,6,false
3158,11:27 AM,539,Auto,Active,40155.83,-13.08,954.0,4.49,-58.23,-30.54,-69.65,1.9,0.91,-3.91,65.82,-79.96,72.1,83.75,2025-01-01T11:11:31Z,40146.85,10.7698637,-73.0021534,0,true
3158,8:32 AM,752,Auto,Inactive,40238.6,-0.2,946.28,4.66,-174.61,177.7,-173.4,-1.67,-1.38,-7.44,-157.91,47.32,-74.63,6.56,2024-06-29T00:50:53Z,46407.57,4.8413815,-72.9899505,0,true
3158,7:57 AM,588,Auto,Active,13139.13,3.66,894.63,2.81,-7.24,-86.04,133.02,3.95,-3.5,9.87,72.23,-172.86,-124.97,97.67,2024-10-31T20:11:55Z,40052.79,35.3113485,25.313023,6,false
3158,9:19 AM,733,Auto,Inactive,38427.71,-17.85,1110.72,4.13,-136.51,141.45,-138.11,-7.64,2.66,6.39,78.84,40.05,-27.08,78.51,2024-05-12T12:15:48Z,21262.97,23.342031,113.106055,6,true
3158,3:44 AM,876,Manual,Active,11366.27,2.39,1117.2,3.46,24.43,-15.49,75.23,1.8,7.41,-0.13,-170.99,-37.67,162.08,6.77,2024-03-01T14:06:03Z,9143.91,10.4151473,-66.7962869,3,true
3158,12:06 AM,126,Auto,Active,21830.7,-1.98,1020.92,1.09,-149.03,46.3,-19.2,9.11,3.88,3.9,26.74,-124.37,45.01,95.84,2024-08-06T04:39:55Z,43763.3,35.6726588,139.7796498,8,false
3158,7:17 AM,747,Manual,Active,18816.19,7.99,998.18,0.69,161.35,-79.5,150.66,1.4,-9.39,-6.43,-116.99,179.56,75.74,17.7,2025-01-09T20:13:05Z,1659.78,38.0987438,23.8790184,6,true
3158,8:40 AM,435,Manual,Inactive,39830.53,28.07,1091.6,1.7,168.59,4.15,-123.62,-2.49,0.71,0.89,-18.31,-123.75,-102.11,70.03,2024-08-16T12:39:51Z,31428.91,41.0550723,-8.5177375,4,true
3158,1:23 PM,110,Auto,Inactive,41108.23,-38.79,1027.88,2.14,-68.28,74.07,69.49,-8.55,-6.94,4.4,151.6,145.39,-19.31,91.98,2024-06-30T00:34:13Z,33157.57,-6.9506,112.9961,4,false
3158,2:52 AM,120,Auto,Active,21712.84,11.59,1031.6,2.65,-111.27,138.31,104.38,-2.41,4.73,8.87,33.38,0.94,-26.15,85.3,2024-10-14T19:15:12Z,45682.67,37.417116,121.241089,5,true
3158,5:43 AM,239,Auto,Inactive,12202.04,-1.21,1108.13,2.38,-19.34,63.8,21.6,-9.62,9.16,-1.06,-25.94,-68.51,176.87,45.74,2024-04-06T12:30:58Z,13763.25,54.8948642,42.7717966,19,false
3158,10:04 PM,117,Manual,Inactive,24666.92,14.87,1051.94,4.72,166.34,100.97,-98.32,-3.62,-5.66,0.46,-112.57,-27.76,107.88,0.33,2024-04-18T11:56:50Z,1679.62,35.84026,65.2309,12,true
3158,5:48 PM,987,Auto,Inactive,20284.28,-25.24,870.71,0.62,-15.65,63.31,175.4,9.56,6.36,-1.24,9.66,9.79,21.06,5.83,2024-05-05T00:56:25Z,35852.14,-42.8821377,147.3271949,18,true
3158,6:47 AM,382,Auto,Inactive,26757.65,6.83,948.62,4.64,-144.13,18.18,-169.16,-1.96,-7.89,0.2,52.21,172.72,-120.98,76.3,2024-02-24T00:36:18Z,20917.77,36.4745388,66.9511459,17,true
3158,1:08 AM,306,Manual,Active,10414.77,-7.75,1067.11,3.71,110.44,73.98,-92.24,-9.88,7.42,3.44,-9.55,-61.28,-48.25,43.3,2024-12-14T08:28:04Z,43098.01,60.5381467,15.427113,3,false
3158,11:14 AM,186,Manual,Inactive,1226.7,40.05,923.15,3.08,34.39,5.55,-150.09,-8.95,-2.28,-5.97,-33.27,71.52,-86.32,38.26,2024-08-29T13:47:36Z,7680.81,50.3406189,21.050137,9,false
3158,7:05 AM,98,Auto,Inactive,14851.49,-32.45,819.62,1.75,40.31,2.28,-15.11,6.03,-1.01,-4.93,-147.45,91.52,-173.75,99.47,2024-06-09T09:56:06Z,35273.2,42.4938831,42.1102682,2,false
3158,5:27 PM,239,Manual,Inactive,5860.66,20.63,897.29,0.03,-111.43,31.65,-105.88,-4.83,-2.25,-1.89,54.58,127.69,-174.35,65.43,2024-04-20T14:27:27Z,32387.28,27.5331693,68.7254605,20,false
3158,7:50 AM,540,Manual,Inactive,4615.34,-36.45,881.52,3.26,130.1,11.61,57.79,4.29,-2.96,-4.24,-69.95,108.94,103.49,92.72,2024-12-04T18:16:36Z,44437.64,-17.3542865,-70.1331038,14,true
3158,1:10 AM,77,Auto,Active,12384.73,-12.66,890.28,2.15,141.16,26.01,146.25,-0.98,3.14,-7.07,-139.67,-11.24,-96.39,25.93,2024-04-18T06:23:34Z,26052.35,-6.3270611,106.1169299,2,false
3158,3:24 AM,737,Manual,Inactive,5522.83,-2.41,1173.15,3.03,-61.75,162.34,171.47,6.56,-5.53,3.43,-26.61,107.51,140.06,84.63,2024-07-16T00:15:26Z,12105.04,34.144801,-118.2563169,6,false
3158,12:05 AM,474,Auto,Active,13933.55,2.15,836.91,2.31,50.66,42.34,169.71,-7.98,-5.36,0.35,91.33,171.94,-139.67,31.53,2024-12-15T07:47:03Z,21802.74,13.4292207,-88.5945715,17,false
3158,1:14 PM,717,Auto,Active,23801.3,-16.19,1026.78,1.43,-105.3,-94.64,-128.41,-9.46,6.88,1.0,133.48,10.53,-120.45,70.15,2024-05-01T20:41:47Z,34226.17,31.463475,120.649341,18,true
3158,12:30 PM,408,Manual,Inactive,37659.61,-15.94,829.0,3.51,104.45,167.16,-54.51,-7.29,6.07,-7.31,7.71,-177.84,-36.32,43.81,2024-08-18T19:27:41Z,28438.61,49.7053582,18.6134596,7,false
3158,2:38 AM,496,Auto,Active,6084.36,39.64,999.21,1.11,150.73,83.78,69.99,9.63,7.98,8.17,30.55,174.51,-54.17,58.77,2024-06-12T14:28:02Z,6381.1,9.5287247,-68.6290501,11,true
3158,5:26 PM,676,Manual,Active,32281.19,-48.23,1051.6,3.31,-81.26,143.99,-80.76,6.74,4.03,-5.63,-96.08,149.93,92.24,3.9,2024-06-20T19:38:30Z,15442.31,8.1087597,-11.8478324,19,true
3158,10:09 AM,219,Manual,Active,10512.13,30.16,1142.72,4.52,-25.91,64.37,97.08,-4.89,5.47,8.21,-72.66,-42.98,85.95,63.39,2024-08-22T02:09:55Z,49171.85,46.5450722,39.5813214,4,false
3158,7:17 PM,214,Auto,Inactive,42882.72,-49.41,1056.01,4.41,-40.59,-85.96,-129.9,-9.42,-5.52,8.9,-45.87,15.62,3.71,50.4,2024-07-20T23:08:29Z,43578.58,39.2186229,9.113797,7,false
3158,7:11 PM,179,Manual,Active,13581.42,41.67,1057.14,4.73,-163.0,94.38,0.02,-9.58,3.75,4.12,-127.27,-110.32,71.89,72.3,2025-01-12T03:43:35Z,33199.87,-22.422971,-45.4602511,4,false
3158,4:59 PM,34,Manual,Active,23614.65,-4.44,928.35,3.09,-40.46,-119.35,10.7,7.78,6.05,-1.51,1.84,-97.84,21.54,89.43,2024-09-06T15:59:52Z,6069.8,51.9877935,5.9030863,17,true
3158,6:42 PM,693,Auto,Active,20955.88,-32.19,808.22,2.51,-11.44,-35.16,7.92,-6.75,-4.95,-7.33,-45.9,-166.64,-144.38,86.09,2024-11-10T11:44:35Z,15760.06,-5.178204,-40.6695522,17,false
3158,10:13 AM,479,Auto,Inactive,4951.05,23.05,1043.32,2.34,93.06,-115.11,-94.59,9.51,-3.8,-0.29,-162.18,115.85,-9.19,34.25,2024-03-14T19:54:36Z,19002.65,37.942488,110.525111,16,false
3158,1:34 PM,655,Manual,Inactive,48524.35,-44.87,1185.24,2.6,168.48,-36.92,-103.88,-9.89,1.1,-3.22,-3.92,-35.41,-84.42,15.41,2024-08-22T19:34:35Z,3908.94,60.0499479,22.6666377,14,false
3158,3:56 PM,635,Auto,Active,25989.83,-2.46,1162.72,1.35,-68.06,-93.98,-138.06,-1.81,-7.09,-2.11,16.88,-141.08,-121.91,27.67,2024-11-08T18:24:20Z,43893.98,24.56853,112.089781,20,true
3158,12:56 PM,58,Auto,Active,9578.65,-42.47,1082.76,2.3,-119.32,165.14,-113.0,-0.1,-0.26,4.69,4.78,-57.54,-177.05,85.03,2024-04-29T07:11:10Z,1697.49,24.0993614,115.2778465,0,true
3158,7:11 PM,125,Auto,Inactive,13517.87,21.96,1144.13,3.97,-176.41,170.13,-13.59,5.3,8.54,6.43,54.33,58.64,-106.91,30.57,2024-03-20T04:11:31Z,16141.81,15.9858807,120.5721737,5,true
3158,1:40 AM,538,Manual,Active,4137.95,-35.99,936.96,4.33,44.44,-142.78,111.37,-4.36,-3.7,-5.46,145.64,71.29,-116.47,92.64,2024-04-17T05:19:38Z,12622.68,-5.9345929,-79.222328,1,false
3158,3:55 AM,120,Manual,Active,27850.54,20.4,1113.28,4.69,172.66,70.6,44.11,7.59,5.3,1.01,-107.98,55.21,58.15,55.75,2024-07-08T20:25:09Z,37183.53,53.3624134,55.9381136,7,true
3158,3:36 PM,504,Manual,Inactive,23140.73,12.01,1171.76,2.84,164.15,-34.05,115.35,4.54,-0.95,-1.18,31.45,-85.27,132.04,31.33,2024-04-15T06:39:33Z,12796.84,6.839006,-72.696951,10,false
3158,8:46 AM,287,Auto,Inactive,46529.77,-32.43,823.93,1.11,-40.63,-131.73,-57.78,-7.76,9.5,6.14,133.64,-154.42,-175.77,82.25,2024-05-09T08:05:51Z,10245.46,55.21664,-119.43605,6,false
3158,2:12 PM,560,Manual,Inactive,49322.35,-26.42,1029.63,1.82,19.77,-67.53,-63.38,-2.5,-0.56,7.14,169.27,-119.05,55.22,34.52,2024-02-18T12:42:03Z,39212.33,27.855928,113.173487,6,false
3158,3:35 PM,932,Manual,Active,1257.9,18.52,1000.27,3.07,82.32,-142.39,91.81,8.89,1.77,7.88,24.66,135.83,-30.49,30.62,2024-11-09T15:16:10Z,26601.57,51.791159,87.2508267,9,false
3158,7:36 AM,464,Auto,Active,13793.72,-24.1,1039.67,1.12,169.22,-140.65,13.98,2.81,6.24,1.34,31.63,48.98,-73.47,94.3,2024-03-22T02:11:18Z,31484.97,14.0879532,-91.0513914,3,false
3158,4:45 AM,498,Auto,Active,1322.62,-14.9,958.26,0.13,96.51,107.86,-105.9,1.2,-8.17,6.12,-91.85,176.48,2.62,63.59,2024-03-19T13:48:51Z,7142.88,37.90953,22.88353,6,false
3158,9:33 PM,655,Auto,Inactive,38715.4,47.5,884.65,2.42,37.81,24.67,24.36,-0.27,9.15,1.83,-112.99,124.4,-135.37,39.06,2024-04-13T12:05:32Z,33141.49,5.8901373,14.5480484,5,true
3158,4:54 PM,381,Manual,Inactive,44031.71,19.81,840.5,2.31,-172.84,-59.23,-14.45,-3.85,-2.02,-2.29,-76.04,-78.98,-98.24,91.42,2024-06-22T14:24:57Z,17871.61,-10.2689776,123.6755579,13,true
3158,10:22 AM,946,Manual,Inactive,39376.08,31.52,1004.12,0.48,21.83,-160.93,44.99,0.08,4.8,-2.9,-58.46,52.86,-19.93,87.7,2024-05-02T06:51:32Z,17187.97,51.2757594,17.8095674,6,true
3158,5:58 AM,664,Manual,Active,24770.66,16.32,884.66,2.68,79.64,-172.25,-131.13,-4.22,-3.2,3.55,44.65,-78.99,157.43,79.96,2024-03-31T16:13:42Z,34065.71,59.925824,10.6614716,20,true
3158,7:57 AM,749,Manual,Inactive,36940.03,36.25,900.8,2.56,-33.45,148.83,-79.17,-1.52,0.66,-9.03,88.43,12.28,-68.31,26.15,2024-05-19T14:35:03Z,27805.54,-38.9573,-72.6269289,20,false
3158,12:36 PM,756,Auto,Inactive,3652.23,-32.75,1110.15,0.86,43.9,-91.98,113.96,9.79,7.76,-5.53,-126.73,-79.87,-31.9,81.45,2024-12-01T13:57:48Z,43787.4,52.2795871,104.3213093,18,false
3158,7:57 AM,357,Manual,Active,127.12,-6.7,837.11,2.71,-117.28,-145.85,-22.87,1.83,6.31,-4.59,-118.95,-54.87,80.71,24.61,2024-12-22T05:48:40Z,25610.91,1.3031434,101.0259275,5,true
3158,7:16 AM,290,Auto,Active,49822.91,37.73,976.5,4.46,-176.88,-154.17,170.51,-9.06,-8.93,-7.44,-155.4,-66.2,-26.9,36.21,2024-08-27T10:22:49Z,10400.09,45.5000316,9.1690428,12,true
3158,2:43 AM,829,Auto,Inactive,21864.21,44.04,990.44,1.29,-173.48,82.91,31.34,-7.51,-1.35,0.74,166.71,0.79,87.7,79.13,2024-02-12T06:17:24Z,11140.97,39.9929963,116.4690641,16,false
